year,region_id,category,layer,value
2014,32,trend,cw_con_pfos_trend_bhi2015,NA
2014,33,trend,cw_con_pfos_trend_bhi2015,NA
2014,34,trend,cw_con_pfos_trend_bhi2015,NA
2014,35,trend,cw_con_pfos_trend_bhi2015,NA
2014,36,trend,cw_con_pfos_trend_bhi2015,NA
2014,37,trend,cw_con_pfos_trend_bhi2015,-6.46933186603485e-16
2014,38,trend,cw_con_pfos_trend_bhi2015,-6.46933186603485e-16
2014,39,trend,cw_con_pfos_trend_bhi2015,0
2014,40,trend,cw_con_pfos_trend_bhi2015,0
2014,41,trend,cw_con_pfos_trend_bhi2015,6.61596863607591e-16
2014,42,trend,cw_con_pfos_trend_bhi2015,6.61596863607591e-16
2014,1,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,2,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,3,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,4,score,cw_trash_status_scores_bhi2015,83.8511778260617
2014,5,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,6,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,7,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,8,score,cw_trash_status_scores_bhi2015,83.8511778260617
2014,9,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,10,score,cw_trash_status_scores_bhi2015,83.8511778260617
2014,11,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,12,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,13,score,cw_trash_status_scores_bhi2015,83.8511778260617
2014,14,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,15,score,cw_trash_status_scores_bhi2015,95.8430617013585
2014,16,score,cw_trash_status_scores_bhi2015,83.8511778260617
2014,17,score,cw_trash_status_scores_bhi2015,48.3024835328527
2014,18,score,cw_trash_status_scores_bhi2015,48.3024835328527
2014,19,score,cw_trash_status_scores_bhi2015,0
2014,20,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,21,score,cw_trash_status_scores_bhi2015,48.3024835328527
2014,22,score,cw_trash_status_scores_bhi2015,0
2014,23,score,cw_trash_status_scores_bhi2015,88.9658811070323
2014,24,score,cw_trash_status_scores_bhi2015,66.9714074701763
2014,25,score,cw_trash_status_scores_bhi2015,81.9652058843032
2014,26,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,27,score,cw_trash_status_scores_bhi2015,66.9714074701763
2014,28,score,cw_trash_status_scores_bhi2015,81.9652058843032
2014,29,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,30,score,cw_trash_status_scores_bhi2015,85.4555913900983
2014,31,score,cw_trash_status_scores_bhi2015,81.9652058843032
2014,32,score,cw_trash_status_scores_bhi2015,85.4555913900983
2014,33,score,cw_trash_status_scores_bhi2015,0
2014,34,score,cw_trash_status_scores_bhi2015,81.9652058843032
2014,35,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,36,score,cw_trash_status_scores_bhi2015,85.4555913900983
2014,37,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,38,score,cw_trash_status_scores_bhi2015,85.4555913900983
2014,39,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,40,score,cw_trash_status_scores_bhi2015,85.4555913900983
2014,41,score,cw_trash_status_scores_bhi2015,94.2991109626161
2014,42,score,cw_trash_status_scores_bhi2015,85.4555913900983
2014,1,score,cw_tra_trend_scores_bhi2015,-0.02
2014,2,score,cw_tra_trend_scores_bhi2015,-0.01
2014,3,score,cw_tra_trend_scores_bhi2015,-0.01
2014,4,score,cw_tra_trend_scores_bhi2015,-0
2014,5,score,cw_tra_trend_scores_bhi2015,-0.02
2014,6,score,cw_tra_trend_scores_bhi2015,-0.01
2014,7,score,cw_tra_trend_scores_bhi2015,-0.01
2014,8,score,cw_tra_trend_scores_bhi2015,-0
2014,9,score,cw_tra_trend_scores_bhi2015,-0.01
2014,10,score,cw_tra_trend_scores_bhi2015,-0
2014,11,score,cw_tra_trend_scores_bhi2015,-0.02
2014,12,score,cw_tra_trend_scores_bhi2015,-0.01
2014,13,score,cw_tra_trend_scores_bhi2015,-0
2014,14,score,cw_tra_trend_scores_bhi2015,-0.02
2014,15,score,cw_tra_trend_scores_bhi2015,-0.01
2014,16,score,cw_tra_trend_scores_bhi2015,-0
2014,17,score,cw_tra_trend_scores_bhi2015,-0.1
2014,18,score,cw_tra_trend_scores_bhi2015,-0.1
2014,19,score,cw_tra_trend_scores_bhi2015,-0
2014,20,score,cw_tra_trend_scores_bhi2015,-0.02
2014,21,score,cw_tra_trend_scores_bhi2015,-0.1
2014,22,score,cw_tra_trend_scores_bhi2015,-0
2014,23,score,cw_tra_trend_scores_bhi2015,-0.02
2014,24,score,cw_tra_trend_scores_bhi2015,-0.06
2014,25,score,cw_tra_trend_scores_bhi2015,-0.02
2014,26,score,cw_tra_trend_scores_bhi2015,-0.02
2014,27,score,cw_tra_trend_scores_bhi2015,-0.06
2014,28,score,cw_tra_trend_scores_bhi2015,-0.02
2014,29,score,cw_tra_trend_scores_bhi2015,-0.02
2014,30,score,cw_tra_trend_scores_bhi2015,-0.01
2014,31,score,cw_tra_trend_scores_bhi2015,-0.02
2014,32,score,cw_tra_trend_scores_bhi2015,-0.01
2014,33,score,cw_tra_trend_scores_bhi2015,-0
2014,34,score,cw_tra_trend_scores_bhi2015,-0.02
2014,35,score,cw_tra_trend_scores_bhi2015,-0.02
2014,36,score,cw_tra_trend_scores_bhi2015,-0.01
2014,37,score,cw_tra_trend_scores_bhi2015,-0.02
2014,38,score,cw_tra_trend_scores_bhi2015,-0.01
2014,39,score,cw_tra_trend_scores_bhi2015,-0.02
2014,40,score,cw_tra_trend_scores_bhi2015,-0.01
2014,41,score,cw_tra_trend_scores_bhi2015,-0.02
2014,42,score,cw_tra_trend_scores_bhi2015,-0.01
2014,35,score,ico_status_bhi2015,0.757142857142857
2014,36,score,ico_status_bhi2015,0.757142857142857
2014,11,score,ico_status_bhi2015,0.757142857142857
2014,12,score,ico_status_bhi2015,0.757142857142857
2014,13,score,ico_status_bhi2015,0.757142857142857
2014,9,score,ico_status_bhi2015,0.757142857142857
2014,10,score,ico_status_bhi2015,0.757142857142857
2014,14,score,ico_status_bhi2015,0.757142857142857
2014,15,score,ico_status_bhi2015,0.757142857142857
2014,16,score,ico_status_bhi2015,0.757142857142857
2014,17,score,ico_status_bhi2015,0.757142857142857
2014,41,score,ico_status_bhi2015,0.738461538461539
2014,42,score,ico_status_bhi2015,0.738461538461539
2014,37,score,ico_status_bhi2015,0.757142857142857
2014,38,score,ico_status_bhi2015,0.757142857142857
2014,20,score,ico_status_bhi2015,0.738461538461539
2014,21,score,ico_status_bhi2015,0.738461538461539
2014,22,score,ico_status_bhi2015,0.738461538461539
2014,23,score,ico_status_bhi2015,0.738461538461539
2014,24,score,ico_status_bhi2015,0.738461538461539
2014,25,score,ico_status_bhi2015,0.738461538461539
2014,18,score,ico_status_bhi2015,0.728571428571429
2014,19,score,ico_status_bhi2015,0.728571428571429
2014,3,score,ico_status_bhi2015,0.716666666666667
2014,4,score,ico_status_bhi2015,0.716666666666667
2014,32,score,ico_status_bhi2015,0.757142857142857
2014,33,score,ico_status_bhi2015,0.757142857142857
2014,34,score,ico_status_bhi2015,0.757142857142857
2014,27,score,ico_status_bhi2015,0.757142857142857
2014,28,score,ico_status_bhi2015,0.757142857142857
2014,1,score,ico_status_bhi2015,0.716666666666667
2014,2,score,ico_status_bhi2015,0.716666666666667
2014,7,score,ico_status_bhi2015,0.757142857142857
2014,8,score,ico_status_bhi2015,0.757142857142857
2014,29,score,ico_status_bhi2015,0.757142857142857
2014,30,score,ico_status_bhi2015,0.757142857142857
2014,31,score,ico_status_bhi2015,0.757142857142857
2014,39,score,ico_status_bhi2015,0.738461538461539
2014,40,score,ico_status_bhi2015,0.738461538461539
2014,5,score,ico_status_bhi2015,0.738461538461539
2014,6,score,ico_status_bhi2015,0.738461538461539
2014,26,score,ico_status_bhi2015,0.738461538461539
2014,2,score,eco_status_scores_bhi2015,86.16672317221843
2014,3,score,eco_status_scores_bhi2015,86.16672317221843
2014,6,score,eco_status_scores_bhi2015,86.16672317221843
2014,7,score,eco_status_scores_bhi2015,86.16672317221843
2014,9,score,eco_status_scores_bhi2015,86.16672317221843
2014,12,score,eco_status_scores_bhi2015,86.16672317221843
2014,15,score,eco_status_scores_bhi2015,86.16672317221843
2014,25,score,eco_status_scores_bhi2015,86.16672317221843
2014,28,score,eco_status_scores_bhi2015,86.16672317221843
2014,31,score,eco_status_scores_bhi2015,86.16672317221843
2014,34,score,eco_status_scores_bhi2015,86.16672317221843
2014,30,score,eco_status_scores_bhi2015,86.16672317221843
2014,32,score,eco_status_scores_bhi2015,86.16672317221843
2014,36,score,eco_status_scores_bhi2015,86.16672317221843
2014,38,score,eco_status_scores_bhi2015,86.16672317221843
2014,40,score,eco_status_scores_bhi2015,86.16672317221843
2014,42,score,eco_status_scores_bhi2015,86.16672317221843
2014,4,score,eco_status_scores_bhi2015,86.16672317221843
2014,8,score,eco_status_scores_bhi2015,86.16672317221843
2014,10,score,eco_status_scores_bhi2015,86.16672317221843
2014,13,score,eco_status_scores_bhi2015,86.16672317221843
2014,16,score,eco_status_scores_bhi2015,86.16672317221843
2014,24,score,eco_status_scores_bhi2015,86.16672317221843
2014,27,score,eco_status_scores_bhi2015,86.16672317221843
2014,23,score,eco_status_scores_bhi2015,86.16672317221843
2014,17,score,eco_status_scores_bhi2015,86.16672317221843
2014,18,score,eco_status_scores_bhi2015,86.16672317221843
2014,21,score,eco_status_scores_bhi2015,86.16672317221843
2014,1,score,eco_status_scores_bhi2015,86.16672317221843
2014,5,score,eco_status_scores_bhi2015,86.16672317221843
2014,11,score,eco_status_scores_bhi2015,86.16672317221843
2014,14,score,eco_status_scores_bhi2015,86.16672317221843
2014,20,score,eco_status_scores_bhi2015,86.16672317221843
2014,26,score,eco_status_scores_bhi2015,86.16672317221843
2014,29,score,eco_status_scores_bhi2015,86.16672317221843
2014,35,score,eco_status_scores_bhi2015,86.16672317221843
2014,37,score,eco_status_scores_bhi2015,86.16672317221843
2014,39,score,eco_status_scores_bhi2015,86.16672317221843
2014,41,score,eco_status_scores_bhi2015,86.16672317221843
2014,19,score,eco_status_scores_bhi2015,NA
2014,22,score,eco_status_scores_bhi2015,NA
2014,33,score,eco_status_scores_bhi2015,NA
2014,1,trend,liv_trend_score_bhi2015,0
2014,2,trend,liv_trend_score_bhi2015,0
2014,3,trend,liv_trend_score_bhi2015,0
2014,4,trend,liv_trend_score_bhi2015,0
2014,5,trend,liv_trend_score_bhi2015,0
2014,6,trend,liv_trend_score_bhi2015,-0
2014,7,trend,liv_trend_score_bhi2015,0
2014,8,trend,liv_trend_score_bhi2015,0
2014,9,trend,liv_trend_score_bhi2015,0
2014,10,trend,liv_trend_score_bhi2015,0
2014,11,trend,liv_trend_score_bhi2015,0
2014,12,trend,liv_trend_score_bhi2015,0
2014,13,trend,liv_trend_score_bhi2015,0
2014,14,trend,liv_trend_score_bhi2015,0
2014,15,trend,liv_trend_score_bhi2015,-0
2014,16,trend,liv_trend_score_bhi2015,0
2014,17,trend,liv_trend_score_bhi2015,0
2014,18,trend,liv_trend_score_bhi2015,0
2014,19,trend,liv_trend_score_bhi2015,NA
2014,20,trend,liv_trend_score_bhi2015,0
2014,21,trend,liv_trend_score_bhi2015,-0
2014,22,trend,liv_trend_score_bhi2015,NA
2014,23,trend,liv_trend_score_bhi2015,0
2014,24,trend,liv_trend_score_bhi2015,0
2014,25,trend,liv_trend_score_bhi2015,0
2014,26,trend,liv_trend_score_bhi2015,0
2014,27,trend,liv_trend_score_bhi2015,0
2014,28,trend,liv_trend_score_bhi2015,0
2014,29,trend,liv_trend_score_bhi2015,0
2014,30,trend,liv_trend_score_bhi2015,NA
2014,31,trend,liv_trend_score_bhi2015,0
2014,32,trend,liv_trend_score_bhi2015,-0
2014,33,trend,liv_trend_score_bhi2015,NA
2014,34,trend,liv_trend_score_bhi2015,0
2014,35,trend,liv_trend_score_bhi2015,0
2014,36,trend,liv_trend_score_bhi2015,0
2014,37,trend,liv_trend_score_bhi2015,-0
2014,38,trend,liv_trend_score_bhi2015,0
2014,39,trend,liv_trend_score_bhi2015,0
2014,40,trend,liv_trend_score_bhi2015,-0
2014,41,trend,liv_trend_score_bhi2015,0
2014,42,trend,liv_trend_score_bhi2015,0
2014,19,score,lsp_status_by_rgn_bhi2015,34.3
2014,18,score,lsp_status_by_rgn_bhi2015,24.3
2014,16,score,lsp_status_by_rgn_bhi2015,100
2014,17,score,lsp_status_by_rgn_bhi2015,24.3
2014,21,score,lsp_status_by_rgn_bhi2015,24.3
2014,3,score,lsp_status_by_rgn_bhi2015,100
2014,12,score,lsp_status_by_rgn_bhi2015,100
2014,13,score,lsp_status_by_rgn_bhi2015,100
2014,7,score,lsp_status_by_rgn_bhi2015,100
2014,8,score,lsp_status_by_rgn_bhi2015,100
2014,2,score,lsp_status_by_rgn_bhi2015,100
2014,6,score,lsp_status_by_rgn_bhi2015,100
2014,5,score,lsp_status_by_rgn_bhi2015,44.6
2014,14,score,lsp_status_by_rgn_bhi2015,44.6
2014,20,score,lsp_status_by_rgn_bhi2015,44.6
2014,26,score,lsp_status_by_rgn_bhi2015,44.6
2014,1,score,lsp_status_by_rgn_bhi2015,44.6
2014,25,score,lsp_status_by_rgn_bhi2015,74.7
2014,28,score,lsp_status_by_rgn_bhi2015,74.7
2014,24,score,lsp_status_by_rgn_bhi2015,8.9
2014,27,score,lsp_status_by_rgn_bhi2015,8.9
2014,23,score,lsp_status_by_rgn_bhi2015,100
2014,38,score,lsp_status_by_rgn_bhi2015,39.7
2014,40,score,lsp_status_by_rgn_bhi2015,39.7
2014,36,score,lsp_status_by_rgn_bhi2015,39.7
2014,30,score,lsp_status_by_rgn_bhi2015,39.7
2014,42,score,lsp_status_by_rgn_bhi2015,39.7
2014,32,score,lsp_status_by_rgn_bhi2015,39.7
2014,10,score,lsp_status_by_rgn_bhi2015,100
2014,4,score,lsp_status_by_rgn_bhi2015,100
2014,9,score,lsp_status_by_rgn_bhi2015,100
2014,31,score,lsp_status_by_rgn_bhi2015,74.7
2014,22,score,lsp_status_by_rgn_bhi2015,34.3
2014,41,score,lsp_status_by_rgn_bhi2015,44.6
2014,29,score,lsp_status_by_rgn_bhi2015,44.6
2014,34,score,lsp_status_by_rgn_bhi2015,74.7
2014,33,score,lsp_status_by_rgn_bhi2015,34.3
2014,15,score,lsp_status_by_rgn_bhi2015,100
2014,37,score,lsp_status_by_rgn_bhi2015,44.6
2014,39,score,lsp_status_by_rgn_bhi2015,44.6
2014,35,score,lsp_status_by_rgn_bhi2015,44.6
2014,11,score,lsp_status_by_rgn_bhi2015,44.6
2014,22,score,lsp_trend_bhi2015,0
2014,19,score,lsp_trend_bhi2015,0
2014,34,score,lsp_trend_bhi2015,0
2014,33,score,lsp_trend_bhi2015,0
2014,17,score,lsp_trend_bhi2015,0
2014,21,score,lsp_trend_bhi2015,0
2014,18,score,lsp_trend_bhi2015,0
2014,16,score,lsp_trend_bhi2015,0
2014,3,score,lsp_trend_bhi2015,0
2014,7,score,lsp_trend_bhi2015,0
2014,2,score,lsp_trend_bhi2015,0
2014,12,score,lsp_trend_bhi2015,0
2014,15,score,lsp_trend_bhi2015,0
2014,13,score,lsp_trend_bhi2015,0
2014,8,score,lsp_trend_bhi2015,0
2014,6,score,lsp_trend_bhi2015,0
2014,5,score,lsp_trend_bhi2015,0.1
2014,4,score,lsp_trend_bhi2015,0
2014,14,score,lsp_trend_bhi2015,0.1
2014,20,score,lsp_trend_bhi2015,0.1
2014,26,score,lsp_trend_bhi2015,0.1
2014,1,score,lsp_trend_bhi2015,0.1
2014,37,score,lsp_trend_bhi2015,0.1
2014,41,score,lsp_trend_bhi2015,0.1
2014,25,score,lsp_trend_bhi2015,0
2014,28,score,lsp_trend_bhi2015,0
2014,24,score,lsp_trend_bhi2015,0.1
2014,27,score,lsp_trend_bhi2015,0.1
2014,10,score,lsp_trend_bhi2015,0
2014,31,score,lsp_trend_bhi2015,0
2014,42,score,lsp_trend_bhi2015,0
2014,39,score,lsp_trend_bhi2015,0.1
2014,35,score,lsp_trend_bhi2015,0.1
2014,29,score,lsp_trend_bhi2015,0.1
2014,11,score,lsp_trend_bhi2015,0.1
2014,23,score,lsp_trend_bhi2015,0
2014,38,score,lsp_trend_bhi2015,0
2014,40,score,lsp_trend_bhi2015,0
2014,36,score,lsp_trend_bhi2015,0
2014,30,score,lsp_trend_bhi2015,0
2014,32,score,lsp_trend_bhi2015,0
2014,9,score,lsp_trend_bhi2015,0
2014,1,status,bd_spp_status_bhi2015,0.820195681989893
2014,2,status,bd_spp_status_bhi2015,0.820195681989893
2014,3,status,bd_spp_status_bhi2015,0.739857700343891
2014,4,status,bd_spp_status_bhi2015,0.739857700343891
2014,5,status,bd_spp_status_bhi2015,0.753791050819175
2014,6,status,bd_spp_status_bhi2015,0.753791050819175
2014,7,status,bd_spp_status_bhi2015,0.795679789212449
2014,8,status,bd_spp_status_bhi2015,0.795679789212449
2014,9,status,bd_spp_status_bhi2015,0.793424946162308
2014,10,status,bd_spp_status_bhi2015,0.793424946162308
2014,11,status,bd_spp_status_bhi2015,0.79653186763701
2014,12,status,bd_spp_status_bhi2015,0.79653186763701
2014,13,status,bd_spp_status_bhi2015,0.79653186763701
2014,14,status,bd_spp_status_bhi2015,0.792573783832425
2014,15,status,bd_spp_status_bhi2015,0.792573783832425
2014,16,status,bd_spp_status_bhi2015,0.792573783832425
2014,17,status,bd_spp_status_bhi2015,0.792573783832425
2014,18,status,bd_spp_status_bhi2015,0.764653186561095
2014,19,status,bd_spp_status_bhi2015,0.764653186561095
2014,20,status,bd_spp_status_bhi2015,0.710175481887329
2014,21,status,bd_spp_status_bhi2015,0.710175481887329
2014,22,status,bd_spp_status_bhi2015,0.710175481887329
2014,23,status,bd_spp_status_bhi2015,0.710175481887329
2014,24,status,bd_spp_status_bhi2015,0.710175481887329
2014,25,status,bd_spp_status_bhi2015,0.710175481887329
2014,26,status,bd_spp_status_bhi2015,0.700601271011914
2014,27,status,bd_spp_status_bhi2015,0.76880410508816
2014,28,status,bd_spp_status_bhi2015,0.76880410508816
2014,29,status,bd_spp_status_bhi2015,0.767137398120795
2014,30,status,bd_spp_status_bhi2015,0.767137398120795
2014,31,status,bd_spp_status_bhi2015,0.767137398120795
2014,32,status,bd_spp_status_bhi2015,0.792785246120468
2014,33,status,bd_spp_status_bhi2015,0.792785246120468
2014,34,status,bd_spp_status_bhi2015,0.792785246120468
2014,35,status,bd_spp_status_bhi2015,0.76966882853468
2014,36,status,bd_spp_status_bhi2015,0.76966882853468
2014,37,status,bd_spp_status_bhi2015,0.776457564709802
2014,38,status,bd_spp_status_bhi2015,0.776457564709802
2014,39,status,bd_spp_status_bhi2015,0.690508402858308
2014,40,status,bd_spp_status_bhi2015,0.690508402858308
2014,41,status,bd_spp_status_bhi2015,0.681016048318722
2014,42,status,bd_spp_status_bhi2015,0.681016048318722
2014,1,score,bd_spp_trend_scores_bhi2015,-0.05
2014,2,score,bd_spp_trend_scores_bhi2015,-0.03
2014,3,score,bd_spp_trend_scores_bhi2015,-0.03
2014,4,score,bd_spp_trend_scores_bhi2015,0
2014,5,score,bd_spp_trend_scores_bhi2015,-0.05
2014,6,score,bd_spp_trend_scores_bhi2015,-0.03
2014,7,score,bd_spp_trend_scores_bhi2015,-0.03
2014,8,score,bd_spp_trend_scores_bhi2015,0
2014,9,score,bd_spp_trend_scores_bhi2015,-0.03
2014,10,score,bd_spp_trend_scores_bhi2015,0
2014,11,score,bd_spp_trend_scores_bhi2015,-0.05
2014,12,score,bd_spp_trend_scores_bhi2015,-0.03
2014,13,score,bd_spp_trend_scores_bhi2015,0
2014,14,score,bd_spp_trend_scores_bhi2015,-0.05
2014,15,score,bd_spp_trend_scores_bhi2015,-0.03
2014,16,score,bd_spp_trend_scores_bhi2015,0
2014,17,score,bd_spp_trend_scores_bhi2015,-0.21
2014,18,score,bd_spp_trend_scores_bhi2015,-0.21
2014,19,score,bd_spp_trend_scores_bhi2015,-0.07
2014,20,score,bd_spp_trend_scores_bhi2015,-0.05
2014,21,score,bd_spp_trend_scores_bhi2015,-0.21
2014,22,score,bd_spp_trend_scores_bhi2015,-0.07
2014,23,score,bd_spp_trend_scores_bhi2015,-0.19
2014,24,score,bd_spp_trend_scores_bhi2015,-0.08
2014,25,score,bd_spp_trend_scores_bhi2015,-0.03
2014,26,score,bd_spp_trend_scores_bhi2015,-0.05
2014,27,score,bd_spp_trend_scores_bhi2015,-0.08
2014,28,score,bd_spp_trend_scores_bhi2015,-0.03
2014,29,score,bd_spp_trend_scores_bhi2015,-0.05
2014,30,score,bd_spp_trend_scores_bhi2015,-0.12
2014,31,score,bd_spp_trend_scores_bhi2015,-0.03
2014,32,score,bd_spp_trend_scores_bhi2015,-0.12
2014,33,score,bd_spp_trend_scores_bhi2015,-0.07
2014,34,score,bd_spp_trend_scores_bhi2015,-0.03
2014,35,score,bd_spp_trend_scores_bhi2015,-0.05
2014,36,score,bd_spp_trend_scores_bhi2015,-0.12
2014,37,score,bd_spp_trend_scores_bhi2015,-0.05
2014,38,score,bd_spp_trend_scores_bhi2015,-0.12
2014,39,score,bd_spp_trend_scores_bhi2015,-0.05
2014,40,score,bd_spp_trend_scores_bhi2015,-0.12
2014,41,score,bd_spp_trend_scores_bhi2015,-0.05
2014,42,score,bd_spp_trend_scores_bhi2015,-0.12
2014,1,status,tr_status_scores_bhi2015,80.44351556773952
2014,2,status,tr_status_scores_bhi2015,80.44351556773952
2014,3,status,tr_status_scores_bhi2015,80.44351556773952
2014,4,status,tr_status_scores_bhi2015,80.44351556773951
2014,5,status,tr_status_scores_bhi2015,80.44351556773952
2014,6,status,tr_status_scores_bhi2015,80.44351556773952
2014,7,status,tr_status_scores_bhi2015,80.44351556773952
2014,8,status,tr_status_scores_bhi2015,80.44351556773951
2014,9,status,tr_status_scores_bhi2015,80.44351556773952
2014,10,status,tr_status_scores_bhi2015,80.44351556773951
2014,11,status,tr_status_scores_bhi2015,80.44351556773952
2014,12,status,tr_status_scores_bhi2015,80.44351556773952
2014,13,status,tr_status_scores_bhi2015,80.44351556773951
2014,14,status,tr_status_scores_bhi2015,80.44351556773952
2014,15,status,tr_status_scores_bhi2015,80.44351556773952
2014,16,status,tr_status_scores_bhi2015,80.44351556773951
2014,17,status,tr_status_scores_bhi2015,80.44351556773951
2014,18,status,tr_status_scores_bhi2015,80.44351556773951
2014,19,status,tr_status_scores_bhi2015,NA
2014,20,status,tr_status_scores_bhi2015,80.44351556773952
2014,21,status,tr_status_scores_bhi2015,80.44351556773951
2014,22,status,tr_status_scores_bhi2015,NA
2014,23,status,tr_status_scores_bhi2015,80.44351556773952
2014,24,status,tr_status_scores_bhi2015,80.44351556773951
2014,25,status,tr_status_scores_bhi2015,80.44351556773952
2014,26,status,tr_status_scores_bhi2015,80.44351556773952
2014,27,status,tr_status_scores_bhi2015,80.44351556773951
2014,28,status,tr_status_scores_bhi2015,80.44351556773952
2014,29,status,tr_status_scores_bhi2015,80.44351556773952
2014,30,status,tr_status_scores_bhi2015,80.44351556773952
2014,31,status,tr_status_scores_bhi2015,80.44351556773952
2014,32,status,tr_status_scores_bhi2015,80.44351556773952
2014,33,status,tr_status_scores_bhi2015,NA
2014,34,status,tr_status_scores_bhi2015,80.44351556773952
2014,35,status,tr_status_scores_bhi2015,80.44351556773952
2014,36,status,tr_status_scores_bhi2015,80.44351556773952
2014,37,status,tr_status_scores_bhi2015,80.44351556773952
2014,38,status,tr_status_scores_bhi2015,80.44351556773952
2014,39,status,tr_status_scores_bhi2015,80.44351556773952
2014,40,status,tr_status_scores_bhi2015,80.44351556773952
2014,41,status,tr_status_scores_bhi2015,80.44351556773952
2014,42,status,tr_status_scores_bhi2015,80.44351556773952
2014,1,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,2,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,3,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,4,trend,tr_trend_scores_bhi2015,0.09169375
2014,5,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,6,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,7,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,8,trend,tr_trend_scores_bhi2015,0.09169375
2014,9,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,10,trend,tr_trend_scores_bhi2015,0.09169375
2014,11,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,12,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,13,trend,tr_trend_scores_bhi2015,0.09169375
2014,14,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,15,trend,tr_trend_scores_bhi2015,-0.11890344827586206
2014,16,trend,tr_trend_scores_bhi2015,0.09169375
2014,17,trend,tr_trend_scores_bhi2015,-0.026195454545454546
2014,18,trend,tr_trend_scores_bhi2015,-0.026195454545454546
2014,19,trend,tr_trend_scores_bhi2015,NA
2014,20,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,21,trend,tr_trend_scores_bhi2015,-0.026195454545454546
2014,22,trend,tr_trend_scores_bhi2015,NA
2014,23,trend,tr_trend_scores_bhi2015,-0.1492857142857143
2014,24,trend,tr_trend_scores_bhi2015,-0.16723749999999998
2014,25,trend,tr_trend_scores_bhi2015,-0.14783529411764706
2014,26,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,27,trend,tr_trend_scores_bhi2015,-0.16723749999999998
2014,28,trend,tr_trend_scores_bhi2015,-0.14783529411764706
2014,29,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,30,trend,tr_trend_scores_bhi2015,-0.06550689655172415
2014,31,trend,tr_trend_scores_bhi2015,-0.14783529411764706
2014,32,trend,tr_trend_scores_bhi2015,-0.06550689655172415
2014,33,trend,tr_trend_scores_bhi2015,NA
2014,34,trend,tr_trend_scores_bhi2015,-0.14783529411764706
2014,35,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,36,trend,tr_trend_scores_bhi2015,-0.06550689655172415
2014,37,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,38,trend,tr_trend_scores_bhi2015,-0.06550689655172415
2014,39,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,40,trend,tr_trend_scores_bhi2015,-0.06550689655172415
2014,41,trend,tr_trend_scores_bhi2015,0.015125000000000001
2014,42,trend,tr_trend_scores_bhi2015,-0.06550689655172415
2014,1,score,cc_sal_surf_bhi2015,0.483870407903293
2014,2,score,cc_sal_surf_bhi2015,0.483870407903293
2014,3,score,cc_sal_surf_bhi2015,0.481235940384526
2014,4,score,cc_sal_surf_bhi2015,0.481235940384526
2014,5,score,cc_sal_surf_bhi2015,0.490465312911088
2014,6,score,cc_sal_surf_bhi2015,0.490465312911088
2014,7,score,cc_sal_surf_bhi2015,0.479667421677963
2014,8,score,cc_sal_surf_bhi2015,0.479667421677963
2014,9,score,cc_sal_surf_bhi2015,0.549229002826415
2014,10,score,cc_sal_surf_bhi2015,0.549229002826415
2014,11,score,cc_sal_surf_bhi2015,0.549229002826415
2014,12,score,cc_sal_surf_bhi2015,0.549229002826415
2014,13,score,cc_sal_surf_bhi2015,0.549229002826415
2014,14,score,cc_sal_surf_bhi2015,0.479040110619468
2014,15,score,cc_sal_surf_bhi2015,0.479040110619468
2014,16,score,cc_sal_surf_bhi2015,0.479040110619468
2014,17,score,cc_sal_surf_bhi2015,0.479040110619468
2014,18,score,cc_sal_surf_bhi2015,0.479040110619468
2014,19,score,cc_sal_surf_bhi2015,0.479040110619468
2014,20,score,cc_sal_surf_bhi2015,0.367183578404902
