region_id,dimension,goal,score,year
38,trend,ICO,NA,2019
39,trend,ICO,NA,2019
40,trend,ICO,NA,2019
41,trend,ICO,NA,2019
42,trend,ICO,NA,2019
301,trend,ICO,NA,2019
302,trend,ICO,NA,2019
303,trend,ICO,NA,2019
304,trend,ICO,NA,2019
305,trend,ICO,NA,2019
306,trend,ICO,NA,2019
307,trend,ICO,NA,2019
308,trend,ICO,NA,2019
309,trend,ICO,NA,2019
501,trend,ICO,NA,2019
502,trend,ICO,NA,2019
503,trend,ICO,NA,2019
504,trend,ICO,NA,2019
505,trend,ICO,NA,2019
506,trend,ICO,NA,2019
507,trend,ICO,NA,2019
508,trend,ICO,NA,2019
509,trend,ICO,NA,2019
510,trend,ICO,NA,2019
511,trend,ICO,NA,2019
512,trend,ICO,NA,2019
513,trend,ICO,NA,2019
514,trend,ICO,NA,2019
515,trend,ICO,NA,2019
516,trend,ICO,NA,2019
517,trend,ICO,NA,2019
0,future,Index,76.4,2019
1,future,Index,93.4,2019
2,future,Index,95.8,2019
3,future,Index,82.5,2019
4,future,Index,72.4,2019
5,future,Index,65.5,2019
6,future,Index,80.3,2019
7,future,Index,62.6,2019
8,future,Index,69.7,2019
9,future,Index,80.3,2019
10,future,Index,90.2,2019
11,future,Index,91.2,2019
12,future,Index,91.3,2019
13,future,Index,86.3,2019
14,future,Index,74.8,2019
15,future,Index,66,2019
16,future,Index,85,2019
17,future,Index,65.6,2019
18,future,Index,62.9,2019
19,future,Index,14.6,2019
20,future,Index,90.7,2019
21,future,Index,77,2019
22,future,Index,17.6,2019
23,future,Index,87.3,2019
24,future,Index,61.1,2019
25,future,Index,77.9,2019
26,future,Index,75.7,2019
27,future,Index,62.2,2019
28,future,Index,86,2019
29,future,Index,81.1,2019
30,future,Index,85.7,2019
31,future,Index,69.6,2019
32,future,Index,91.6,2019
33,future,Index,26.4,2019
34,future,Index,89.6,2019
35,future,Index,91.8,2019
36,future,Index,79.6,2019
37,future,Index,86.7,2019
38,future,Index,74.7,2019
39,future,Index,83.1,2019
40,future,Index,81.7,2019
41,future,Index,75.1,2019
42,future,Index,81.2,2019
301,future,Index,82.4,2019
302,future,Index,85.5,2019
303,future,Index,84.7,2019
304,future,Index,69.2,2019
305,future,Index,21.7,2019
306,future,Index,87.3,2019
307,future,Index,61.4,2019
308,future,Index,80.2,2019
309,future,Index,80.5,2019
501,future,Index,95.1,2019
502,future,Index,82.4,2019
503,future,Index,72.8,2019
504,future,Index,67,2019
505,future,Index,87.7,2019
506,future,Index,89.3,2019
507,future,Index,70.1,2019
508,future,Index,45.2,2019
509,future,Index,70,2019
510,future,Index,75.7,2019
511,future,Index,75.7,2019
512,future,Index,78.8,2019
513,future,Index,65.5,2019
514,future,Index,81.8,2019
515,future,Index,81,2019
516,future,Index,82.2,2019
517,future,Index,77.9,2019
0,pressures,Index,NA,2019
1,pressures,Index,NA,2019
2,pressures,Index,NA,2019
3,pressures,Index,NA,2019
4,pressures,Index,NA,2019
5,pressures,Index,NA,2019
6,pressures,Index,NA,2019
7,pressures,Index,NA,2019
8,pressures,Index,NA,2019
9,pressures,Index,NA,2019
10,pressures,Index,NA,2019
11,pressures,Index,NA,2019
12,pressures,Index,NA,2019
13,pressures,Index,NA,2019
14,pressures,Index,NA,2019
15,pressures,Index,NA,2019
16,pressures,Index,NA,2019
17,pressures,Index,NA,2019
18,pressures,Index,NA,2019
19,pressures,Index,NA,2019
20,pressures,Index,NA,2019
21,pressures,Index,NA,2019
22,pressures,Index,NA,2019
23,pressures,Index,NA,2019
24,pressures,Index,NA,2019
25,pressures,Index,NA,2019
26,pressures,Index,NA,2019
27,pressures,Index,NA,2019
28,pressures,Index,NA,2019
29,pressures,Index,NA,2019
30,pressures,Index,NA,2019
31,pressures,Index,NA,2019
32,pressures,Index,NA,2019
33,pressures,Index,NA,2019
34,pressures,Index,NA,2019
35,pressures,Index,NA,2019
36,pressures,Index,NA,2019
37,pressures,Index,NA,2019
38,pressures,Index,NA,2019
39,pressures,Index,NA,2019
40,pressures,Index,NA,2019
41,pressures,Index,NA,2019
42,pressures,Index,NA,2019
301,pressures,Index,NA,2019
302,pressures,Index,NA,2019
303,pressures,Index,NA,2019
304,pressures,Index,NA,2019
305,pressures,Index,NA,2019
306,pressures,Index,NA,2019
307,pressures,Index,NA,2019
308,pressures,Index,NA,2019
309,pressures,Index,NA,2019
501,pressures,Index,NA,2019
502,pressures,Index,NA,2019
503,pressures,Index,NA,2019
504,pressures,Index,NA,2019
505,pressures,Index,NA,2019
506,pressures,Index,NA,2019
507,pressures,Index,NA,2019
508,pressures,Index,NA,2019
509,pressures,Index,NA,2019
510,pressures,Index,NA,2019
511,pressures,Index,NA,2019
512,pressures,Index,NA,2019
513,pressures,Index,NA,2019
514,pressures,Index,NA,2019
515,pressures,Index,NA,2019
516,pressures,Index,NA,2019
517,pressures,Index,NA,2019
0,resilience,Index,NA,2019
1,resilience,Index,NA,2019
2,resilience,Index,NA,2019
3,resilience,Index,NA,2019
4,resilience,Index,NA,2019
5,resilience,Index,NA,2019
6,resilience,Index,NA,2019
7,resilience,Index,NA,2019
8,resilience,Index,NA,2019
9,resilience,Index,NA,2019
10,resilience,Index,NA,2019
11,resilience,Index,NA,2019
12,resilience,Index,NA,2019
13,resilience,Index,NA,2019
14,resilience,Index,NA,2019
15,resilience,Index,NA,2019
16,resilience,Index,NA,2019
17,resilience,Index,NA,2019
18,resilience,Index,NA,2019
19,resilience,Index,NA,2019
20,resilience,Index,NA,2019
21,resilience,Index,NA,2019
22,resilience,Index,NA,2019
23,resilience,Index,NA,2019
24,resilience,Index,NA,2019
25,resilience,Index,NA,2019
26,resilience,Index,NA,2019
27,resilience,Index,NA,2019
28,resilience,Index,NA,2019
29,resilience,Index,NA,2019
30,resilience,Index,NA,2019
31,resilience,Index,NA,2019
32,resilience,Index,NA,2019
33,resilience,Index,NA,2019
34,resilience,Index,NA,2019
35,resilience,Index,NA,2019
36,resilience,Index,NA,2019
37,resilience,Index,NA,2019
38,resilience,Index,NA,2019
39,resilience,Index,NA,2019
40,resilience,Index,NA,2019
41,resilience,Index,NA,2019
42,resilience,Index,NA,2019
301,resilience,Index,NA,2019
302,resilience,Index,NA,2019
303,resilience,Index,NA,2019
304,resilience,Index,NA,2019
305,resilience,Index,NA,2019
306,resilience,Index,NA,2019
307,resilience,Index,NA,2019
308,resilience,Index,NA,2019
309,resilience,Index,NA,2019
501,resilience,Index,NA,2019
502,resilience,Index,NA,2019
503,resilience,Index,NA,2019
504,resilience,Index,NA,2019
505,resilience,Index,NA,2019
506,resilience,Index,NA,2019
507,resilience,Index,NA,2019
508,resilience,Index,NA,2019
509,resilience,Index,NA,2019
510,resilience,Index,NA,2019
511,resilience,Index,NA,2019
512,resilience,Index,NA,2019
513,resilience,Index,NA,2019
514,resilience,Index,NA,2019
515,resilience,Index,NA,2019
516,resilience,Index,NA,2019
517,resilience,Index,NA,2019
0,score,Index,73.1,2019
1,score,Index,89.4,2019
2,score,Index,91.6,2019
3,score,Index,80.8,2019
4,score,Index,69.7,2019
5,score,Index,65,2019
6,score,Index,78.7,2019
7,score,Index,61.1,2019
8,score,Index,68.7,2019
9,score,Index,75.8,2019
10,score,Index,83.7,2019
11,score,Index,88.9,2019
12,score,Index,87.6,2019
13,score,Index,82.3,2019
14,score,Index,72.3,2019
15,score,Index,62.9,2019
16,score,Index,81.4,2019
17,score,Index,62.1,2019
18,score,Index,59.6,2019
19,score,Index,16.6,2019
20,score,Index,86.7,2019
21,score,Index,73.4,2019
22,score,Index,19.9,2019
23,score,Index,84.9,2019
24,score,Index,58.4,2019
25,score,Index,75.6,2019
26,score,Index,72.7,2019
27,score,Index,59.7,2019
28,score,Index,83.7,2019
29,score,Index,77.6,2019
30,score,Index,78.6,2019
31,score,Index,66.7,2019
32,score,Index,86.6,2019
33,score,Index,30,2019
34,score,Index,86.1,2019
35,score,Index,88,2019
36,score,Index,73.2,2019
37,score,Index,82.7,2019
38,score,Index,69.7,2019
39,score,Index,80.3,2019
40,score,Index,77.1,2019
41,score,Index,72.3,2019
42,score,Index,75.1,2019
301,score,Index,79,2019
302,score,Index,82.2,2019
303,score,Index,80.5,2019
304,score,Index,65.7,2019
305,score,Index,24.6,2019
306,score,Index,84.9,2019
307,score,Index,58.8,2019
308,score,Index,77.4,2019
309,score,Index,74.8,2019
501,score,Index,91,2019
502,score,Index,80.7,2019
503,score,Index,71.8,2019
504,score,Index,65.9,2019
505,score,Index,81.7,2019
506,score,Index,85.8,2019
507,score,Index,67.1,2019
508,score,Index,43.8,2019
509,score,Index,67.4,2019
510,score,Index,72.7,2019
511,score,Index,73.3,2019
512,score,Index,74.6,2019
513,score,Index,64.3,2019
514,score,Index,75.8,2019
515,score,Index,76.5,2019
516,score,Index,78.3,2019
517,score,Index,73.6,2019
0,status,Index,NA,2019
1,status,Index,NA,2019
2,status,Index,NA,2019
3,status,Index,NA,2019
4,status,Index,NA,2019
5,status,Index,NA,2019
6,status,Index,NA,2019
7,status,Index,NA,2019
8,status,Index,NA,2019
9,status,Index,NA,2019
10,status,Index,NA,2019
11,status,Index,NA,2019
12,status,Index,NA,2019
13,status,Index,NA,2019
14,status,Index,NA,2019
15,status,Index,NA,2019
16,status,Index,NA,2019
17,status,Index,NA,2019
18,status,Index,NA,2019
19,status,Index,NA,2019
20,status,Index,NA,2019
21,status,Index,NA,2019
22,status,Index,NA,2019
23,status,Index,NA,2019
24,status,Index,NA,2019
25,status,Index,NA,2019
26,status,Index,NA,2019
27,status,Index,NA,2019
28,status,Index,NA,2019
29,status,Index,NA,2019
30,status,Index,NA,2019
31,status,Index,NA,2019
32,status,Index,NA,2019
33,status,Index,NA,2019
34,status,Index,NA,2019
35,status,Index,NA,2019
36,status,Index,NA,2019
37,status,Index,NA,2019
38,status,Index,NA,2019
39,status,Index,NA,2019
40,status,Index,NA,2019
41,status,Index,NA,2019
42,status,Index,NA,2019
301,status,Index,NA,2019
302,status,Index,NA,2019
303,status,Index,NA,2019
304,status,Index,NA,2019
305,status,Index,NA,2019
306,status,Index,NA,2019
307,status,Index,NA,2019
308,status,Index,NA,2019
309,status,Index,NA,2019
501,status,Index,NA,2019
502,status,Index,NA,2019
503,status,Index,NA,2019
504,status,Index,NA,2019
505,status,Index,NA,2019
506,status,Index,NA,2019
507,status,Index,NA,2019
508,status,Index,NA,2019
509,status,Index,NA,2019
510,status,Index,NA,2019
511,status,Index,NA,2019
512,status,Index,NA,2019
513,status,Index,NA,2019
514,status,Index,NA,2019
515,status,Index,NA,2019
516,status,Index,NA,2019
517,status,Index,NA,2019
0,trend,Index,NA,2019
1,trend,Index,NA,2019
2,trend,Index,NA,2019
3,trend,Index,NA,2019
4,trend,Index,NA,2019
5,trend,Index,NA,2019
6,trend,Index,NA,2019
7,trend,Index,NA,2019
8,trend,Index,NA,2019
9,trend,Index,NA,2019
10,trend,Index,NA,2019
11,trend,Index,NA,2019
12,trend,Index,NA,2019
13,trend,Index,NA,2019
14,trend,Index,NA,2019
15,trend,Index,NA,2019
16,trend,Index,NA,2019
17,trend,Index,NA,2019
18,trend,Index,NA,2019
19,trend,Index,NA,2019
20,trend,Index,NA,2019
21,trend,Index,NA,2019
22,trend,Index,NA,2019
23,trend,Index,NA,2019
24,trend,Index,NA,2019
25,trend,Index,NA,2019
26,trend,Index,NA,2019
27,trend,Index,NA,2019
28,trend,Index,NA,2019
29,trend,Index,NA,2019
30,trend,Index,NA,2019
31,trend,Index,NA,2019
32,trend,Index,NA,2019
33,trend,Index,NA,2019
34,trend,Index,NA,2019
35,trend,Index,NA,2019
36,trend,Index,NA,2019
37,trend,Index,NA,2019
38,trend,Index,NA,2019
39,trend,Index,NA,2019
40,trend,Index,NA,2019
41,trend,Index,NA,2019
42,trend,Index,NA,2019
301,trend,Index,NA,2019
302,trend,Index,NA,2019
303,trend,Index,NA,2019
304,trend,Index,NA,2019
305,trend,Index,NA,2019
306,trend,Index,NA,2019
307,trend,Index,NA,2019
308,trend,Index,NA,2019
309,trend,Index,NA,2019
501,trend,Index,NA,2019
502,trend,Index,NA,2019
503,trend,Index,NA,2019
504,trend,Index,NA,2019
505,trend,Index,NA,2019
506,trend,Index,NA,2019
507,trend,Index,NA,2019
508,trend,Index,NA,2019
509,trend,Index,NA,2019
510,trend,Index,NA,2019
511,trend,Index,NA,2019
512,trend,Index,NA,2019
513,trend,Index,NA,2019
514,trend,Index,NA,2019
515,trend,Index,NA,2019
516,trend,Index,NA,2019
517,trend,Index,NA,2019
0,future,LE,98.5,2019
1,future,LE,100,2019
2,future,LE,100,2019
3,future,LE,100,2019
4,future,LE,84.2,2019
5,future,LE,100,2019
6,future,LE,100,2019
7,future,LE,100,2019
8,future,LE,84.2,2019
9,future,LE,100,2019
10,future,LE,84.2,2019
11,future,LE,100,2019
12,future,LE,100,2019
13,future,LE,84.2,2019
14,future,LE,100,2019
15,future,LE,100,2019
16,future,LE,84.2,2019
17,future,LE,94.1,2019
18,future,LE,94.1,2019
19,future,LE,NaN,2019
20,future,LE,100,2019
21,future,LE,94.1,2019
22,future,LE,NaN,2019
23,future,LE,100,2019
24,future,LE,100,2019
25,future,LE,100,2019
26,future,LE,100,2019
27,future,LE,100,2019
28,future,LE,100,2019
29,future,LE,100,2019
30,future,LE,96.2,2019
31,future,LE,100,2019
32,future,LE,98.1,2019
33,future,LE,NaN,2019
34,future,LE,100,2019
35,future,LE,100,2019
36,future,LE,98.1,2019
37,future,LE,100,2019
38,future,LE,98.1,2019
39,future,LE,100,2019
40,future,LE,98.1,2019
41,future,LE,100,2019
42,future,LE,98.1,2019
301,future,LE,100,2019
302,future,LE,100,2019
303,future,LE,84.2,2019
304,future,LE,94.1,2019
305,future,LE,NA,2019
306,future,LE,100,2019
307,future,LE,100,2019
308,future,LE,100,2019
309,future,LE,97.9,2019
501,future,LE,100,2019
502,future,LE,99.8,2019
503,future,LE,100,2019
504,future,LE,90.2,2019
505,future,LE,88.2,2019
506,future,LE,93.7,2019
507,future,LE,96.6,2019
508,future,LE,94.1,2019
509,future,LE,99,2019
510,future,LE,100,2019
511,future,LE,100,2019
512,future,LE,99,2019
513,future,LE,99,2019
514,future,LE,98.4,2019
515,future,LE,99.1,2019
516,future,LE,98.8,2019
517,future,LE,99.1,2019
0,pressures,LE,NA,2019
1,pressures,LE,NA,2019
2,pressures,LE,NA,2019
3,pressures,LE,NA,2019
4,pressures,LE,NA,2019
5,pressures,LE,NA,2019
6,pressures,LE,NA,2019
7,pressures,LE,NA,2019
8,pressures,LE,NA,2019
9,pressures,LE,NA,2019
10,pressures,LE,NA,2019
11,pressures,LE,NA,2019
12,pressures,LE,NA,2019
13,pressures,LE,NA,2019
14,pressures,LE,NA,2019
15,pressures,LE,NA,2019
16,pressures,LE,NA,2019
17,pressures,LE,NA,2019
18,pressures,LE,NA,2019
19,pressures,LE,NA,2019
20,pressures,LE,NA,2019
21,pressures,LE,NA,2019
22,pressures,LE,NA,2019
23,pressures,LE,NA,2019
24,pressures,LE,NA,2019
25,pressures,LE,NA,2019
26,pressures,LE,NA,2019
27,pressures,LE,NA,2019
28,pressures,LE,NA,2019
29,pressures,LE,NA,2019
30,pressures,LE,NA,2019
31,pressures,LE,NA,2019
32,pressures,LE,NA,2019
33,pressures,LE,NA,2019
34,pressures,LE,NA,2019
35,pressures,LE,NA,2019
36,pressures,LE,NA,2019
37,pressures,LE,NA,2019
38,pressures,LE,NA,2019
39,pressures,LE,NA,2019
40,pressures,LE,NA,2019
41,pressures,LE,NA,2019
42,pressures,LE,NA,2019
301,pressures,LE,NA,2019
302,pressures,LE,NA,2019
303,pressures,LE,NA,2019
304,pressures,LE,NA,2019
305,pressures,LE,NA,2019
306,pressures,LE,NA,2019
307,pressures,LE,NA,2019
308,pressures,LE,NA,2019
309,pressures,LE,NA,2019
501,pressures,LE,NA,2019
502,pressures,LE,NA,2019
503,pressures,LE,NA,2019
504,pressures,LE,NA,2019
505,pressures,LE,NA,2019
506,pressures,LE,NA,2019
507,pressures,LE,NA,2019
508,pressures,LE,NA,2019
509,pressures,LE,NA,2019
510,pressures,LE,NA,2019
511,pressures,LE,NA,2019
512,pressures,LE,NA,2019
513,pressures,LE,NA,2019
514,pressures,LE,NA,2019
515,pressures,LE,NA,2019
516,pressures,LE,NA,2019
517,pressures,LE,NA,2019
0,resilience,LE,NA,2019
1,resilience,LE,NA,2019
2,resilience,LE,NA,2019
3,resilience,LE,NA,2019
4,resilience,LE,NA,2019
5,resilience,LE,NA,2019
6,resilience,LE,NA,2019
7,resilience,LE,NA,2019
8,resilience,LE,NA,2019
9,resilience,LE,NA,2019
10,resilience,LE,NA,2019
11,resilience,LE,NA,2019
12,resilience,LE,NA,2019
13,resilience,LE,NA,2019
14,resilience,LE,NA,2019
15,resilience,LE,NA,2019
16,resilience,LE,NA,2019
17,resilience,LE,NA,2019
18,resilience,LE,NA,2019
19,resilience,LE,NA,2019
20,resilience,LE,NA,2019
21,resilience,LE,NA,2019
22,resilience,LE,NA,2019
23,resilience,LE,NA,2019
24,resilience,LE,NA,2019
25,resilience,LE,NA,2019
26,resilience,LE,NA,2019
27,resilience,LE,NA,2019
28,resilience,LE,NA,2019
29,resilience,LE,NA,2019
30,resilience,LE,NA,2019
31,resilience,LE,NA,2019
32,resilience,LE,NA,2019
33,resilience,LE,NA,2019
34,resilience,LE,NA,2019
35,resilience,LE,NA,2019
36,resilience,LE,NA,2019
37,resilience,LE,NA,2019
38,resilience,LE,NA,2019
39,resilience,LE,NA,2019
40,resilience,LE,NA,2019
41,resilience,LE,NA,2019
42,resilience,LE,NA,2019
301,resilience,LE,NA,2019
302,resilience,LE,NA,2019
303,resilience,LE,NA,2019
304,resilience,LE,NA,2019
305,resilience,LE,NA,2019
306,resilience,LE,NA,2019
307,resilience,LE,NA,2019
308,resilience,LE,NA,2019
309,resilience,LE,NA,2019
501,resilience,LE,NA,2019
502,resilience,LE,NA,2019
503,resilience,LE,NA,2019
504,resilience,LE,NA,2019
505,resilience,LE,NA,2019
506,resilience,LE,NA,2019
507,resilience,LE,NA,2019
508,resilience,LE,NA,2019
509,resilience,LE,NA,2019
510,resilience,LE,NA,2019
511,resilience,LE,NA,2019
512,resilience,LE,NA,2019
513,resilience,LE,NA,2019
514,resilience,LE,NA,2019
515,resilience,LE,NA,2019
516,resilience,LE,NA,2019
517,resilience,LE,NA,2019
0,score,LE,95.8,2019
1,score,LE,100,2019
2,score,LE,96,2019
3,score,LE,95.8,2019
4,score,LE,81.2,2019
5,score,LE,99.8,2019
6,score,LE,96.2,2019
7,score,LE,95.7,2019
8,score,LE,81.2,2019
9,score,LE,95.7,2019
10,score,LE,81.2,2019
11,score,LE,99.8,2019
12,score,LE,96,2019
13,score,LE,81.1,2019
14,score,LE,99.8,2019
15,score,LE,96.2,2019
16,score,LE,81.1,2019
17,score,LE,88.4,2019
18,score,LE,89.9,2019
19,score,LE,NaN,2019
20,score,LE,100,2019
21,score,LE,90.8,2019
22,score,LE,NaN,2019
23,score,LE,97.9,2019
24,score,LE,96.2,2019
25,score,LE,98.1,2019
26,score,LE,100,2019
27,score,LE,96.2,2019
28,score,LE,98.1,2019
29,score,LE,100,2019
30,score,LE,87.4,2019
31,score,LE,98.1,2019
32,score,LE,93.4,2019
33,score,LE,NaN,2019
34,score,LE,98.1,2019
35,score,LE,100,2019
36,score,LE,93,2019
37,score,LE,99.9,2019
38,score,LE,92.8,2019
39,score,LE,99.9,2019
40,score,LE,92.8,2019
41,score,LE,99.9,2019
42,score,LE,92.1,2019
301,score,LE,99.9,2019
302,score,LE,96,2019
303,score,LE,81.1,2019
304,score,LE,89.4,2019
305,score,LE,NA,2019
306,score,LE,97.9,2019
307,score,LE,96.2,2019
308,score,LE,98.1,2019
309,score,LE,92.1,2019
501,score,LE,97.1,2019
502,score,LE,95.6,2019
503,score,LE,98,2019
504,score,LE,86.7,2019
505,score,LE,84.8,2019
506,score,LE,91,2019
507,score,LE,93.4,2019
508,score,LE,89.9,2019
509,score,LE,96.9,2019
510,score,LE,100,2019
511,score,LE,97.3,2019
512,score,LE,96.3,2019
513,score,LE,95.6,2019
514,score,LE,94.3,2019
515,score,LE,96.5,2019
516,score,LE,95.6,2019
517,score,LE,96.3,2019
0,status,LE,93.2,2019
1,status,LE,99.9,2019
2,status,LE,92,2019
3,status,LE,91.5,2019
4,status,LE,78.2,2019
5,status,LE,99.6,2019
6,status,LE,92.3,2019
7,status,LE,91.3,2019
8,status,LE,78.2,2019
9,status,LE,91.3,2019
10,status,LE,78.1,2019
11,status,LE,99.6,2019
12,status,LE,92,2019
13,status,LE,78,2019
14,status,LE,99.6,2019
15,status,LE,92.3,2019
16,status,LE,78,2019
17,status,LE,82.8,2019
18,status,LE,85.8,2019
19,status,LE,NaN,2019
20,status,LE,99.9,2019
21,status,LE,87.5,2019
22,status,LE,NaN,2019
23,status,LE,95.8,2019
24,status,LE,92.4,2019
25,status,LE,96.1,2019
26,status,LE,99.9,2019
27,status,LE,92.4,2019
28,status,LE,96.1,2019
29,status,LE,99.9,2019
30,status,LE,78.7,2019
31,status,LE,96.1,2019
32,status,LE,88.7,2019
33,status,LE,NaN,2019
34,status,LE,96.1,2019
35,status,LE,100,2019
36,status,LE,88,2019
37,status,LE,99.8,2019
38,status,LE,87.4,2019
39,status,LE,99.8,2019
40,status,LE,87.5,2019
41,status,LE,99.8,2019
42,status,LE,86.2,2019
301,status,LE,99.8,2019
302,status,LE,91.9,2019
303,status,LE,78,2019
304,status,LE,84.8,2019
305,status,LE,NA,2019
306,status,LE,95.8,2019
307,status,LE,92.4,2019
308,status,LE,96.1,2019
309,status,LE,86.4,2019
501,status,LE,94.3,2019
502,status,LE,91.4,2019
503,status,LE,96,2019
504,status,LE,83.2,2019
505,status,LE,81.4,2019
506,status,LE,88.2,2019
507,status,LE,90.1,2019
508,status,LE,85.8,2019
509,status,LE,94.7,2019
510,status,LE,99.9,2019
511,status,LE,94.6,2019
512,status,LE,93.5,2019
513,status,LE,92.1,2019
514,status,LE,90.1,2019
515,status,LE,94,2019
516,status,LE,92.3,2019
517,status,LE,93.5,2019
0,trend,LE,0.048,2019
1,trend,LE,0.016,2019
2,trend,LE,0.025,2019
3,trend,LE,0.045,2019
4,trend,LE,0.025,2019
5,trend,LE,0.026,2019
6,trend,LE,0.017,2019
7,trend,LE,0.036,2019
8,trend,LE,0.025,2019
9,trend,LE,0.036,2019
10,trend,LE,0.035,2019
11,trend,LE,0.026,2019
12,trend,LE,0.024,2019
13,trend,LE,0.045,2019
14,trend,LE,0.026,2019
15,trend,LE,0.017,2019
16,trend,LE,0.045,2019
17,trend,LE,0.217,2019
18,trend,LE,0.128,2019
19,trend,LE,NaN,2019
20,trend,LE,0.013,2019
21,trend,LE,0.091,2019
22,trend,LE,NaN,2019
23,trend,LE,0.066,2019
24,trend,LE,0.053,2019
25,trend,LE,0.041,2019
26,trend,LE,0.017,2019
27,trend,LE,0.053,2019
28,trend,LE,0.041,2019
29,trend,LE,0.01,2019
30,trend,LE,NaN,2019
31,trend,LE,0.041,2019
32,trend,LE,-0.005,2019
33,trend,LE,NaN,2019
34,trend,LE,0.041,2019
35,trend,LE,0.009,2019
36,trend,LE,0.055,2019
37,trend,LE,0.027,2019
38,trend,LE,0.078,2019
39,trend,LE,0.019,2019
40,trend,LE,0.074,2019
41,trend,LE,0.019,2019
42,trend,LE,0.11,2019
301,trend,LE,0.019,2019
302,trend,LE,0.029,2019
303,trend,LE,0.04,2019
304,trend,LE,0.163,2019
305,trend,LE,NA,2019
306,trend,LE,0.066,2019
307,trend,LE,0.053,2019
308,trend,LE,0.041,2019
309,trend,LE,0.069,2019
501,trend,LE,0.022,2019
502,trend,LE,0.045,2019
503,trend,LE,0.022,2019
504,trend,LE,0.029,2019
505,trend,LE,0.035,2019
506,trend,LE,0.033,2019
507,trend,LE,0.104,2019
508,trend,LE,0.128,2019
509,trend,LE,0.046,2019
510,trend,LE,0.017,2019
511,trend,LE,0.046,2019
512,trend,LE,0.022,2019
513,trend,LE,0.016,2019
514,trend,LE,0.047,2019
515,trend,LE,0.051,2019
516,trend,LE,0.052,2019
517,trend,LE,0.061,2019
0,future,LIV,100,2019
1,future,LIV,100,2019
2,future,LIV,100,2019
3,future,LIV,100,2019
4,future,LIV,100,2019
5,future,LIV,100,2019
6,future,LIV,100,2019
7,future,LIV,100,2019
8,future,LIV,100,2019
9,future,LIV,100,2019
10,future,LIV,100,2019
11,future,LIV,100,2019
12,future,LIV,100,2019
13,future,LIV,100,2019
14,future,LIV,100,2019
15,future,LIV,100,2019
16,future,LIV,100,2019
17,future,LIV,100,2019
18,future,LIV,100,2019
19,future,LIV,NA,2019
20,future,LIV,100,2019
21,future,LIV,100,2019
22,future,LIV,NA,2019
23,future,LIV,100,2019
24,future,LIV,100,2019
25,future,LIV,100,2019
26,future,LIV,100,2019
27,future,LIV,100,2019
28,future,LIV,100,2019
29,future,LIV,100,2019
30,future,LIV,NA,2019
31,future,LIV,100,2019
32,future,LIV,100,2019
33,future,LIV,NA,2019
34,future,LIV,100,2019
35,future,LIV,100,2019
36,future,LIV,100,2019
37,future,LIV,100,2019
38,future,LIV,100,2019
39,future,LIV,100,2019
40,future,LIV,100,2019
41,future,LIV,100,2019
42,future,LIV,100,2019
301,future,LIV,100,2019
302,future,LIV,100,2019
303,future,LIV,100,2019
304,future,LIV,100,2019
305,future,LIV,NA,2019
306,future,LIV,100,2019
307,future,LIV,100,2019
308,future,LIV,100,2019
309,future,LIV,100,2019
501,future,LIV,100,2019
502,future,LIV,100,2019
503,future,LIV,100,2019
504,future,LIV,100,2019
505,future,LIV,100,2019
506,future,LIV,100,2019
507,future,LIV,100,2019
508,future,LIV,100,2019
509,future,LIV,100,2019
510,future,LIV,100,2019
511,future,LIV,100,2019
512,future,LIV,100,2019
513,future,LIV,100,2019
514,future,LIV,100,2019
515,future,LIV,100,2019
516,future,LIV,100,2019
517,future,LIV,100,2019
0,pressures,LIV,21.9,2019
1,pressures,LIV,15.1,2019
2,pressures,LIV,15.6,2019
3,pressures,LIV,15.6,2019
4,pressures,LIV,19.5,2019
5,pressures,LIV,15.1,2019
6,pressures,LIV,15.6,2019
7,pressures,LIV,15.6,2019
8,pressures,LIV,19.5,2019
9,pressures,LIV,15.6,2019
10,pressures,LIV,19.5,2019
11,pressures,LIV,15.1,2019
12,pressures,LIV,15.6,2019
13,pressures,LIV,19.5,2019
14,pressures,LIV,15.1,2019
15,pressures,LIV,15.6,2019
16,pressures,LIV,19.5,2019
17,pressures,LIV,33,2019
18,pressures,LIV,33,2019
19,pressures,LIV,64.7,2019
20,pressures,LIV,15.1,2019
21,pressures,LIV,33,2019
22,pressures,LIV,64.7,2019
23,pressures,LIV,31,2019
24,pressures,LIV,34.5,2019
25,pressures,LIV,26.3,2019
26,pressures,LIV,15.1,2019
27,pressures,LIV,34.5,2019
28,pressures,LIV,26.3,2019
29,pressures,LIV,15.1,2019
30,pressures,LIV,14.6,2019
31,pressures,LIV,26.3,2019
32,pressures,LIV,14.6,2019
33,pressures,LIV,64.7,2019
34,pressures,LIV,26.3,2019
35,pressures,LIV,15.1,2019
36,pressures,LIV,14.6,2019
37,pressures,LIV,15.1,2019
38,pressures,LIV,14.6,2019
39,pressures,LIV,15.1,2019
40,pressures,LIV,14.6,2019
41,pressures,LIV,15.1,2019
42,pressures,LIV,14.6,2019
301,pressures,LIV,15.1,2019
302,pressures,LIV,15.6,2019
303,pressures,LIV,19.5,2019
304,pressures,LIV,33,2019
305,pressures,LIV,64.7,2019
306,pressures,LIV,31,2019
307,pressures,LIV,34.5,2019
308,pressures,LIV,26.3,2019
309,pressures,LIV,14.6,2019
501,pressures,LIV,15.5,2019
